season,season_id,sb_player_id,player_name,sb_opposition_id,opposition_team,sb_game_id,sb_competition_id,competition_text,venue,game_date,goals_for,goals_against,pl_goals,yellow_cards,red_cards
2020/21,153,71462,Paul Lewis,1222,Harrogate,tpg812710,4.0,League Two,A,2020-11-03,1,0,0,0,0
2020/21,153,71462,Paul Lewis,42,Accrington,tpg819852,58.0,FA Cup,H,2020-11-07,2,1,0,0,0
2020/21,153,71462,Paul Lewis,1148,Grimsby,tpg812738,4.0,League Two,H,2020-11-21,5,0,1,0,0
2020/21,153,71462,Paul Lewis,643,Carlisle,tpg812750,4.0,League Two,H,2020-11-24,1,0,0,1,0
2020/21,153,71462,Paul Lewis,4512,Brackley,tpg820118,58.0,FA Cup,H,2020-11-27,1,0,0,0,0
2020/21,153,71462,Paul Lewis,1924,Oldham,tpg812760,4.0,League Two,A,2020-12-01,1,0,0,0,0
2020/21,153,71462,Paul Lewis,2737,Walsall,tpg812774,4.0,League Two,H,2020-12-05,1,3,0,0,0
2020/21,153,71462,Paul Lewis,6543,Man City U21,tpg820352,70.0,Football League Trophy,H,2020-12-08,2,1,0,0,0
2020/21,153,71462,Paul Lewis,947,Exeter,tpg812777,4.0,League Two,A,2020-12-12,0,5,0,0,0
2020/21,153,71462,Paul Lewis,234,Bradford,tpg812822,4.0,League Two,H,2020-12-26,0,1,0,0,0
2020/21,153,71462,Paul Lewis,392,Barrow,tpg812823,4.0,League Two,A,2020-12-29,1,1,0,0,0
2020/21,153,71462,Paul Lewis,208,Barnsley,tpg820558,58.0,FA Cup,A,2021-01-10,0,2,0,0,0
2020/21,153,71462,Paul Lewis,6534,Leicester U21,tpg821266,70.0,Football League Trophy,H,2021-01-13,4,2,0,0,0
2020/21,153,71462,Paul Lewis,2499,Stevenage,tpg812869,4.0,League Two,A,2021-01-16,0,0,0,0,0
2020/21,153,71462,Paul Lewis,1048,Forest Green,tpg812858,4.0,League Two,H,2021-01-19,3,2,1,0,0
2020/21,153,71462,Paul Lewis,354,Bolton,tpg812882,4.0,League Two,H,2021-01-23,2,1,0,0,0
2020/21,153,71462,Paul Lewis,1222,Harrogate,tpg812894,4.0,League Two,H,2021-01-26,3,2,0,1,0
2020/21,153,71462,Paul Lewis,1732,Morecambe,tpg812903,4.0,League Two,A,2021-01-30,1,0,0,0,0
2020/21,153,71462,Paul Lewis,1996,Peterborough,tpg821554,70.0,Football League Trophy,H,2021-02-02,2,1,1,0,0
2020/21,153,71462,Paul Lewis,2083,Port Vale,tpg812918,4.0,League Two,H,2021-02-06,3,1,0,0,0
2020/21,153,71462,Paul Lewis,2499,Stevenage,tpg812798,4.0,League Two,H,2021-02-09,0,1,0,0,0
2020/21,153,71462,Paul Lewis,1964,Oxford,tpg821615,70.0,Football League Trophy,A,2021-02-16,2,0,0,0,0
2020/21,153,71462,Paul Lewis,1924,Oldham,tpg812942,4.0,League Two,H,2021-02-20,2,2,0,1,0
2020/21,153,71462,Paul Lewis,643,Carlisle,tpg812946,4.0,League Two,A,2021-02-23,3,2,0,1,0
2020/21,153,71462,Paul Lewis,1537,Leyton Orient,tpg812960,4.0,League Two,A,2021-02-27,3,1,1,0,0
2020/21,153,71462,Paul Lewis,1824,Newport Co,tpg812978,4.0,League Two,H,2021-03-02,1,0,0,0,0
2020/21,153,71462,Paul Lewis,649,Crawley,tpg812990,4.0,League Two,H,2021-03-06,0,1,0,0,0
2020/21,153,71462,Paul Lewis,2393,Southend,tpg813001,4.0,League Two,A,2021-03-09,2,0,1,0,0
2020/21,153,71462,Paul Lewis,2493,Sunderland,tpg821628,70.0,Football League Trophy,A,2021-03-14,0,1,0,0,0
2020/21,153,71462,Paul Lewis,1148,Grimsby,tpg812925,4.0,League Two,A,2021-03-17,0,0,0,0,0
2020/21,153,71462,Paul Lewis,947,Exeter,tpg813026,4.0,League Two,H,2021-03-20,2,1,0,1,0
2020/21,153,71462,Paul Lewis,612,Colchester,tpg812838,4.0,League Two,A,2021-03-23,2,2,0,0,0
2020/21,153,71462,Paul Lewis,1723,Mansfield,tpg813038,4.0,League Two,H,2021-03-27,1,1,0,0,0
2020/21,153,71462,Paul Lewis,579,Cheltenham,tpg813043,4.0,League Two,A,2021-04-02,0,4,0,0,0
2020/21,153,71462,Paul Lewis,483,Cambridge U,tpg813062,4.0,League Two,H,2021-04-05,1,1,1,1,0
2020/21,153,71462,Paul Lewis,2263,Scunthorpe,tpg813072,4.0,League Two,A,2021-04-10,0,0,0,0,0
2020/21,153,71462,Paul Lewis,2737,Walsall,tpg813014,4.0,League Two,A,2021-04-13,0,1,0,1,0
2020/21,153,71462,Paul Lewis,4880,Salford,tpg813086,4.0,League Two,H,2021-04-17,0,0,0,0,0
2020/21,153,71462,Paul Lewis,234,Bradford,tpg813089,4.0,League Two,A,2021-04-20,1,0,0,1,0
2020/21,153,71462,Paul Lewis,392,Barrow,tpg813110,4.0,League Two,H,2021-04-24,1,0,0,0,0
2020/21,153,71462,Paul Lewis,1048,Forest Green,tpg813115,4.0,League Two,A,2021-05-01,1,2,0,0,0
2020/21,153,71462,Paul Lewis,612,Colchester,tpg813134,4.0,League Two,H,2021-05-08,0,0,0,0,0
2020/21,153,71462,Paul Lewis,1732,Morecambe,tpg824585,,League Two Play-Off,H,2021-05-20,1,2,0,0,0
2020/21,153,71462,Paul Lewis,1732,Morecambe,tpg824587,,League Two Play-Off,A,2021-05-23,1,1,0,0,0
2020/21,153,56548,Danny Lloyd,2783,Wigan,tpg810952,70.0,Football League Trophy,H,2020-11-11,2,2,0,0,0
2020/21,153,56548,Danny Lloyd,2083,Port Vale,tpg812725,4.0,League Two,A,2020-11-14,4,3,0,0,0
2020/21,153,56548,Danny Lloyd,1148,Grimsby,tpg812738,4.0,League Two,H,2020-11-21,5,0,0,0,0
2020/21,153,56548,Danny Lloyd,643,Carlisle,tpg812750,4.0,League Two,H,2020-11-24,1,0,0,0,0
2020/21,153,56548,Danny Lloyd,4512,Brackley,tpg820118,58.0,FA Cup,H,2020-11-27,1,0,0,0,0
2020/21,153,56548,Danny Lloyd,1924,Oldham,tpg812760,4.0,League Two,A,2020-12-01,1,0,0,0,0
2020/21,153,56548,Danny Lloyd,2737,Walsall,tpg812774,4.0,League Two,H,2020-12-05,1,3,0,0,0
2020/21,153,56548,Danny Lloyd,6543,Man City U21,tpg820352,70.0,Football League Trophy,H,2020-12-08,2,1,1,0,0
2020/21,153,56548,Danny Lloyd,947,Exeter,tpg812777,4.0,League Two,A,2020-12-12,0,5,0,0,0
2020/21,153,56548,Danny Lloyd,354,Bolton,tpg812800,4.0,League Two,A,2020-12-19,3,0,0,0,0
2020/21,153,56548,Danny Lloyd,234,Bradford,tpg812822,4.0,League Two,H,2020-12-26,0,1,0,0,0
2020/21,153,56548,Danny Lloyd,6534,Leicester U21,tpg821266,70.0,Football League Trophy,H,2021-01-13,4,2,2,0,0
2020/21,153,56548,Danny Lloyd,2499,Stevenage,tpg812869,4.0,League Two,A,2021-01-16,0,0,0,0,0
2020/21,153,56548,Danny Lloyd,1048,Forest Green,tpg812858,4.0,League Two,H,2021-01-19,3,2,0,0,0
2020/21,153,56548,Danny Lloyd,354,Bolton,tpg812882,4.0,League Two,H,2021-01-23,2,1,1,0,0
2020/21,153,56548,Danny Lloyd,1222,Harrogate,tpg812894,4.0,League Two,H,2021-01-26,3,2,0,0,0
2020/21,153,56548,Danny Lloyd,1732,Morecambe,tpg812903,4.0,League Two,A,2021-01-30,1,0,0,0,0
2020/21,153,56548,Danny Lloyd,1996,Peterborough,tpg821554,70.0,Football League Trophy,H,2021-02-02,2,1,1,0,0
2020/21,153,56548,Danny Lloyd,2083,Port Vale,tpg812918,4.0,League Two,H,2021-02-06,3,1,0,0,0
2020/21,153,56548,Danny Lloyd,2499,Stevenage,tpg812798,4.0,League Two,H,2021-02-09,0,1,0,0,0
2020/21,153,56548,Danny Lloyd,1964,Oxford,tpg821615,70.0,Football League Trophy,A,2021-02-16,2,0,0,0,0
2020/21,153,56548,Danny Lloyd,643,Carlisle,tpg812946,4.0,League Two,A,2021-02-23,3,2,0,0,0
2020/21,153,56548,Danny Lloyd,1537,Leyton Orient,tpg812960,4.0,League Two,A,2021-02-27,3,1,0,0,0
2020/21,153,56548,Danny Lloyd,1824,Newport Co,tpg812978,4.0,League Two,H,2021-03-02,1,0,0,1,0
2020/21,153,56548,Danny Lloyd,649,Crawley,tpg812990,4.0,League Two,H,2021-03-06,0,1,0,0,0
2020/21,153,56548,Danny Lloyd,2393,Southend,tpg813001,4.0,League Two,A,2021-03-09,2,0,0,0,0
2020/21,153,56548,Danny Lloyd,2493,Sunderland,tpg821628,70.0,Football League Trophy,A,2021-03-14,0,1,0,0,0
2020/21,153,56548,Danny Lloyd,1148,Grimsby,tpg812925,4.0,League Two,A,2021-03-17,0,0,0,0,0
2020/21,153,56548,Danny Lloyd,947,Exeter,tpg813026,4.0,League Two,H,2021-03-20,2,1,1,0,0
2020/21,153,56548,Danny Lloyd,612,Colchester,tpg812838,4.0,League Two,A,2021-03-23,2,2,1,0,0
2020/21,153,56548,Danny Lloyd,579,Cheltenham,tpg813043,4.0,League Two,A,2021-04-02,0,4,0,0,0
2020/21,153,56548,Danny Lloyd,483,Cambridge U,tpg813062,4.0,League Two,H,2021-04-05,1,1,0,0,0
2020/21,153,56548,Danny Lloyd,2263,Scunthorpe,tpg813072,4.0,League Two,A,2021-04-10,0,0,0,0,0
2020/21,153,56548,Danny Lloyd,2737,Walsall,tpg813014,4.0,League Two,A,2021-04-13,0,1,0,0,0
2020/21,153,56548,Danny Lloyd,4880,Salford,tpg813086,4.0,League Two,H,2021-04-17,0,0,0,0,0
2020/21,153,56548,Danny Lloyd,234,Bradford,tpg813089,4.0,League Two,A,2021-04-20,1,0,0,1,0
2020/21,153,56548,Danny Lloyd,392,Barrow,tpg813110,4.0,League Two,H,2021-04-24,1,0,0,0,0
2020/21,153,56548,Danny Lloyd,1048,Forest Green,tpg813115,4.0,League Two,A,2021-05-01,1,2,0,0,0
2020/21,153,56548,Danny Lloyd,1732,Morecambe,tpg824585,,League Two Play-Off,H,2021-05-20,1,2,0,1,0
2020/21,153,96015,Calum MacDonald,1222,Harrogate,tpg810521,60.0,EFL Cup,H,2020-09-05,1,1,0,0,0
2020/21,153,96015,Calum MacDonald,2083,Port Vale,tpg810885,70.0,Football League Trophy,A,2020-09-08,0,0,0,1,0
2020/21,153,96015,Calum MacDonald,1723,Mansfield,tpg812588,4.0,League Two,A,2020-09-12,0,0,0,0,0
2020/21,153,96015,Calum MacDonald,6557,Liverpool U21,tpg810921,70.0,Football League Trophy,H,2020-09-29,3,2,0,1,0
2020/21,153,96015,Calum MacDonald,2263,Scunthorpe,tpg812630,4.0,League Two,H,2020-10-03,2,0,0,0,0
2020/21,153,96015,Calum MacDonald,2393,Southend,tpg812678,4.0,League Two,H,2020-10-24,2,0,0,0,0
2020/21,153,96015,Calum MacDonald,649,Crawley,tpg812681,4.0,League Two,A,2020-10-27,0,4,0,1,0
2020/21,153,96015,Calum MacDonald,1732,Morecambe,tpg812702,4.0,League Two,H,2020-10-31,0,1,0,0,0
2020/21,153,96015,Calum MacDonald,2083,Port Vale,tpg812725,4.0,League Two,A,2020-11-14,4,3,0,0,0
2020/21,153,96015,Calum MacDonald,1148,Grimsby,tpg812738,4.0,League Two,H,2020-11-21,5,0,0,0,0
2020/21,153,96015,Calum MacDonald,643,Carlisle,tpg812750,4.0,League Two,H,2020-11-24,1,0,0,0,0
2020/21,153,96015,Calum MacDonald,4512,Brackley,tpg820118,58.0,FA Cup,H,2020-11-27,1,0,0,0,0
2020/21,153,96015,Calum MacDonald,1924,Oldham,tpg812760,4.0,League Two,A,2020-12-01,1,0,0,0,0
2020/21,153,96015,Calum MacDonald,2737,Walsall,tpg812774,4.0,League Two,H,2020-12-05,1,3,0,0,0
2020/21,153,96015,Calum MacDonald,6543,Man City U21,tpg820352,70.0,Football League Trophy,H,2020-12-08,2,1,0,0,0
2020/21,153,96015,Calum MacDonald,947,Exeter,tpg812777,4.0,League Two,A,2020-12-12,0,5,0,1,0
2020/21,153,96015,Calum MacDonald,354,Bolton,tpg812800,4.0,League Two,A,2020-12-19,3,0,0,0,0
2020/21,153,96015,Calum MacDonald,234,Bradford,tpg812822,4.0,League Two,H,2020-12-26,0,1,0,0,0
2020/21,153,96015,Calum MacDonald,392,Barrow,tpg812823,4.0,League Two,A,2020-12-29,1,1,0,0,0
2020/21,153,96015,Calum MacDonald,2499,Stevenage,tpg812869,4.0,League Two,A,2021-01-16,0,0,0,0,0
2020/21,153,96015,Calum MacDonald,1048,Forest Green,tpg812858,4.0,League Two,H,2021-01-19,3,2,0,0,0
2020/21,153,96015,Calum MacDonald,354,Bolton,tpg812882,4.0,League Two,H,2021-01-23,2,1,0,0,0
2020/21,153,96015,Calum MacDonald,1222,Harrogate,tpg812894,4.0,League Two,H,2021-01-26,3,2,0,1,0
2020/21,153,96015,Calum MacDonald,1732,Morecambe,tpg812903,4.0,League Two,A,2021-01-30,1,0,0,0,0
2020/21,153,96015,Calum MacDonald,1996,Peterborough,tpg821554,70.0,Football League Trophy,H,2021-02-02,2,1,0,0,0
2020/21,153,96015,Calum MacDonald,2083,Port Vale,tpg812918,4.0,League Two,H,2021-02-06,3,1,0,0,0
2020/21,153,96015,Calum MacDonald,2499,Stevenage,tpg812798,4.0,League Two,H,2021-02-09,0,1,0,0,0
2020/21,153,96015,Calum MacDonald,1964,Oxford,tpg821615,70.0,Football League Trophy,A,2021-02-16,2,0,0,1,0
2020/21,153,96015,Calum MacDonald,1924,Oldham,tpg812942,4.0,League Two,H,2021-02-20,2,2,1,0,0
2020/21,153,96015,Calum MacDonald,643,Carlisle,tpg812946,4.0,League Two,A,2021-02-23,3,2,0,0,0
2020/21,153,96015,Calum MacDonald,1537,Leyton Orient,tpg812960,4.0,League Two,A,2021-02-27,3,1,0,0,0
2020/21,153,96015,Calum MacDonald,1824,Newport Co,tpg812978,4.0,League Two,H,2021-03-02,1,0,0,0,0
2020/21,153,96015,Calum MacDonald,649,Crawley,tpg812990,4.0,League Two,H,2021-03-06,0,1,0,0,0
2020/21,153,96015,Calum MacDonald,2393,Southend,tpg813001,4.0,League Two,A,2021-03-09,2,0,0,0,0
2020/21,153,96015,Calum MacDonald,2493,Sunderland,tpg821628,70.0,Football League Trophy,A,2021-03-14,0,1,0,0,0
2020/21,153,96015,Calum MacDonald,1148,Grimsby,tpg812925,4.0,League Two,A,2021-03-17,0,0,0,0,0
2020/21,153,96015,Calum MacDonald,947,Exeter,tpg813026,4.0,League Two,H,2021-03-20,2,1,0,0,0
2020/21,153,96015,Calum MacDonald,612,Colchester,tpg812838,4.0,League Two,A,2021-03-23,2,2,0,0,0
2020/21,153,96015,Calum MacDonald,1723,Mansfield,tpg813038,4.0,League Two,H,2021-03-27,1,1,0,0,0
2020/21,153,96015,Calum MacDonald,579,Cheltenham,tpg813043,4.0,League Two,A,2021-04-02,0,4,0,0,0
2020/21,153,96015,Calum MacDonald,483,Cambridge U,tpg813062,4.0,League Two,H,2021-04-05,1,1,0,0,0
2020/21,153,96015,Calum MacDonald,2263,Scunthorpe,tpg813072,4.0,League Two,A,2021-04-10,0,0,0,1,0
2020/21,153,96015,Calum MacDonald,2737,Walsall,tpg813014,4.0,League Two,A,2021-04-13,0,1,0,0,0
2020/21,153,96015,Calum MacDonald,4880,Salford,tpg813086,4.0,League Two,H,2021-04-17,0,0,0,0,0
2020/21,153,96015,Calum MacDonald,234,Bradford,tpg813089,4.0,League Two,A,2021-04-20,1,0,0,0,0
2020/21,153,96015,Calum MacDonald,392,Barrow,tpg813110,4.0,League Two,H,2021-04-24,1,0,0,0,0
2020/21,153,96015,Calum MacDonald,1048,Forest Green,tpg813115,4.0,League Two,A,2021-05-01,1,2,0,0,0
2020/21,153,96015,Calum MacDonald,1732,Morecambe,tpg824587,,League Two Play-Off,A,2021-05-23,1,1,0,0,0
2020/21,153,75406,Emmanuel Monthe,1222,Harrogate,tpg810521,60.0,EFL Cup,H,2020-09-05,1,1,0,0,0
2020/21,153,75406,Emmanuel Monthe,2083,Port Vale,tpg810885,70.0,Football League Trophy,A,2020-09-08,0,0,0,0,0
2020/21,153,75406,Emmanuel Monthe,1723,Mansfield,tpg812588,4.0,League Two,A,2020-09-12,0,0,0,0,0
2020/21,153,75406,Emmanuel Monthe,579,Cheltenham,tpg812606,4.0,League Two,H,2020-09-19,0,3,0,0,0
2020/21,153,75406,Emmanuel Monthe,483,Cambridge U,tpg812610,4.0,League Two,A,2020-09-26,0,0,0,0,0
2020/21,153,75406,Emmanuel Monthe,2263,Scunthorpe,tpg812630,4.0,League Two,H,2020-10-03,2,0,0,0,0
2020/21,153,75406,Emmanuel Monthe,4880,Salford,tpg812639,4.0,League Two,A,2020-10-10,2,2,0,0,0
2020/21,153,75406,Emmanuel Monthe,1824,Newport Co,tpg812650,4.0,League Two,A,2020-10-17,0,1,0,0,0
2020/21,153,75406,Emmanuel Monthe,1732,Morecambe,tpg812702,4.0,League Two,H,2020-10-31,0,1,0,0,0
2020/21,153,75406,Emmanuel Monthe,1222,Harrogate,tpg812710,4.0,League Two,A,2020-11-03,1,0,0,1,0
2020/21,153,75406,Emmanuel Monthe,42,Accrington,tpg819852,58.0,FA Cup,H,2020-11-07,2,1,0,0,0
2020/21,153,75406,Emmanuel Monthe,2083,Port Vale,tpg812725,4.0,League Two,A,2020-11-14,4,3,0,0,0
2020/21,153,75406,Emmanuel Monthe,1148,Grimsby,tpg812738,4.0,League Two,H,2020-11-21,5,0,0,1,0
2020/21,153,75406,Emmanuel Monthe,643,Carlisle,tpg812750,4.0,League Two,H,2020-11-24,1,0,0,1,0
2020/21,153,75406,Emmanuel Monthe,4512,Brackley,tpg820118,58.0,FA Cup,H,2020-11-27,1,0,0,0,0
2020/21,153,75406,Emmanuel Monthe,1924,Oldham,tpg812760,4.0,League Two,A,2020-12-01,1,0,0,0,0
2020/21,153,75406,Emmanuel Monthe,2737,Walsall,tpg812774,4.0,League Two,H,2020-12-05,1,3,0,0,0
2020/21,153,75406,Emmanuel Monthe,6543,Man City U21,tpg820352,70.0,Football League Trophy,H,2020-12-08,2,1,0,0,0
2020/21,153,75406,Emmanuel Monthe,947,Exeter,tpg812777,4.0,League Two,A,2020-12-12,0,5,0,0,0
2020/21,153,75406,Emmanuel Monthe,208,Barnsley,tpg820558,58.0,FA Cup,A,2021-01-10,0,2,0,0,0
2020/21,153,75406,Emmanuel Monthe,6534,Leicester U21,tpg821266,70.0,Football League Trophy,H,2021-01-13,4,2,0,0,0
2020/21,153,75406,Emmanuel Monthe,2499,Stevenage,tpg812869,4.0,League Two,A,2021-01-16,0,0,0,0,0
2020/21,153,75406,Emmanuel Monthe,1048,Forest Green,tpg812858,4.0,League Two,H,2021-01-19,3,2,0,0,0
2020/21,153,75406,Emmanuel Monthe,354,Bolton,tpg812882,4.0,League Two,H,2021-01-23,2,1,0,1,0
2020/21,153,75406,Emmanuel Monthe,1222,Harrogate,tpg812894,4.0,League Two,H,2021-01-26,3,2,0,0,0
2020/21,153,75406,Emmanuel Monthe,1732,Morecambe,tpg812903,4.0,League Two,A,2021-01-30,1,0,0,0,0
2020/21,153,75406,Emmanuel Monthe,2083,Port Vale,tpg812918,4.0,League Two,H,2021-02-06,3,1,0,0,0
2020/21,153,75406,Emmanuel Monthe,2499,Stevenage,tpg812798,4.0,League Two,H,2021-02-09,0,1,0,0,0
2020/21,153,75406,Emmanuel Monthe,1964,Oxford,tpg821615,70.0,Football League Trophy,A,2021-02-16,2,0,0,0,0
2020/21,153,75406,Emmanuel Monthe,1924,Oldham,tpg812942,4.0,League Two,H,2021-02-20,2,2,0,0,0
2020/21,153,75406,Emmanuel Monthe,649,Crawley,tpg812990,4.0,League Two,H,2021-03-06,0,1,0,0,0
2020/21,153,75406,Emmanuel Monthe,1148,Grimsby,tpg812925,4.0,League Two,A,2021-03-17,0,0,0,0,0
2020/21,153,75406,Emmanuel Monthe,947,Exeter,tpg813026,4.0,League Two,H,2021-03-20,2,1,0,0,0
2020/21,153,75406,Emmanuel Monthe,612,Colchester,tpg812838,4.0,League Two,A,2021-03-23,2,2,0,0,0
2020/21,153,75406,Emmanuel Monthe,483,Cambridge U,tpg813062,4.0,League Two,H,2021-04-05,1,1,0,0,0
2020/21,153,75406,Emmanuel Monthe,2263,Scunthorpe,tpg813072,4.0,League Two,A,2021-04-10,0,0,0,0,0
2020/21,153,75406,Emmanuel Monthe,2737,Walsall,tpg813014,4.0,League Two,A,2021-04-13,0,1,0,0,0
2020/21,153,75406,Emmanuel Monthe,4880,Salford,tpg813086,4.0,League Two,H,2021-04-17,0,0,0,0,0
2020/21,153,75406,Emmanuel Monthe,234,Bradford,tpg813089,4.0,League Two,A,2021-04-20,1,0,0,0,0
2020/21,153,75406,Emmanuel Monthe,392,Barrow,tpg813110,4.0,League Two,H,2021-04-24,1,0,0,0,0
2020/21,153,75406,Emmanuel Monthe,1048,Forest Green,tpg813115,4.0,League Two,A,2021-05-01,1,2,0,0,0
2020/21,153,75406,Emmanuel Monthe,612,Colchester,tpg813134,4.0,League Two,H,2021-05-08,0,0,0,0,0
2020/21,153,75406,Emmanuel Monthe,1732,Morecambe,tpg824585,,League Two Play-Off,H,2021-05-20,1,2,0,0,0
2020/21,153,75406,Emmanuel Monthe,1732,Morecambe,tpg824587,,League Two Play-Off,A,2021-05-23,1,1,0,1,0
2020/21,153,68138,Kieron Morris,1222,Harrogate,tpg810521,60.0,EFL Cup,H,2020-09-05,1,1,0,0,0
2020/21,153,68138,Kieron Morris,2083,Port Vale,tpg810885,70.0,Football League Trophy,A,2020-09-08,0,0,0,0,0
2020/21,153,68138,Kieron Morris,1723,Mansfield,tpg812588,4.0,League Two,A,2020-09-12,0,0,0,0,0
2020/21,153,68138,Kieron Morris,579,Cheltenham,tpg812606,4.0,League Two,H,2020-09-19,0,3,0,0,0
2020/21,153,68138,Kieron Morris,483,Cambridge U,tpg812610,4.0,League Two,A,2020-09-26,0,0,0,0,0
2020/21,153,68138,Kieron Morris,2263,Scunthorpe,tpg812630,4.0,League Two,H,2020-10-03,2,0,0,1,0
2020/21,153,68138,Kieron Morris,4880,Salford,tpg812639,4.0,League Two,A,2020-10-10,2,2,1,1,0
2020/21,153,68138,Kieron Morris,1824,Newport Co,tpg812650,4.0,League Two,A,2020-10-17,0,1,0,0,0
2020/21,153,68138,Kieron Morris,1537,Leyton Orient,tpg812666,4.0,League Two,H,2020-10-20,0,1,0,0,0
2020/21,153,68138,Kieron Morris,2393,Southend,tpg812678,4.0,League Two,H,2020-10-24,2,0,0,0,0
2020/21,153,68138,Kieron Morris,649,Crawley,tpg812681,4.0,League Two,A,2020-10-27,0,4,0,0,0
2020/21,153,68138,Kieron Morris,1732,Morecambe,tpg812702,4.0,League Two,H,2020-10-31,0,1,0,0,0
2020/21,153,68138,Kieron Morris,1222,Harrogate,tpg812710,4.0,League Two,A,2020-11-03,1,0,0,0,0
2020/21,153,68138,Kieron Morris,42,Accrington,tpg819852,58.0,FA Cup,H,2020-11-07,2,1,0,0,0
2020/21,153,68138,Kieron Morris,2783,Wigan,tpg810952,70.0,Football League Trophy,H,2020-11-11,2,2,1,0,0
2020/21,153,68138,Kieron Morris,2083,Port Vale,tpg812725,4.0,League Two,A,2020-11-14,4,3,1,0,0
2020/21,153,68138,Kieron Morris,1148,Grimsby,tpg812738,4.0,League Two,H,2020-11-21,5,0,0,0,0
2020/21,153,68138,Kieron Morris,643,Carlisle,tpg812750,4.0,League Two,H,2020-11-24,1,0,0,0,0
2020/21,153,68138,Kieron Morris,4512,Brackley,tpg820118,58.0,FA Cup,H,2020-11-27,1,0,0,0,0
2020/21,153,68138,Kieron Morris,1924,Oldham,tpg812760,4.0,League Two,A,2020-12-01,1,0,0,0,0
2020/21,153,68138,Kieron Morris,2737,Walsall,tpg812774,4.0,League Two,H,2020-12-05,1,3,0,0,0
2020/21,153,68138,Kieron Morris,6543,Man City U21,tpg820352,70.0,Football League Trophy,H,2020-12-08,2,1,0,0,0
2020/21,153,68138,Kieron Morris,947,Exeter,tpg812777,4.0,League Two,A,2020-12-12,0,5,0,0,0
2020/21,153,68138,Kieron Morris,354,Bolton,tpg812800,4.0,League Two,A,2020-12-19,3,0,1,0,0
2020/21,153,68138,Kieron Morris,234,Bradford,tpg812822,4.0,League Two,H,2020-12-26,0,1,0,0,0
2020/21,153,68138,Kieron Morris,392,Barrow,tpg812823,4.0,League Two,A,2020-12-29,1,1,0,0,0
2020/21,153,68138,Kieron Morris,208,Barnsley,tpg820558,58.0,FA Cup,A,2021-01-10,0,2,0,0,0
2020/21,153,68138,Kieron Morris,6534,Leicester U21,tpg821266,70.0,Football League Trophy,H,2021-01-13,4,2,0,0,0
2020/21,153,68138,Kieron Morris,1048,Forest Green,tpg812858,4.0,League Two,H,2021-01-19,3,2,0,0,0
2020/21,153,68138,Kieron Morris,354,Bolton,tpg812882,4.0,League Two,H,2021-01-23,2,1,0,0,0
2020/21,153,68138,Kieron Morris,1222,Harrogate,tpg812894,4.0,League Two,H,2021-01-26,3,2,0,0,0
2020/21,153,68138,Kieron Morris,1996,Peterborough,tpg821554,70.0,Football League Trophy,H,2021-02-02,2,1,0,0,0
2020/21,153,68138,Kieron Morris,2083,Port Vale,tpg812918,4.0,League Two,H,2021-02-06,3,1,0,0,0
2020/21,153,68138,Kieron Morris,2499,Stevenage,tpg812798,4.0,League Two,H,2021-02-09,0,1,0,0,0
2020/21,153,68138,Kieron Morris,1964,Oxford,tpg821615,70.0,Football League Trophy,A,2021-02-16,2,0,1,0,0
2020/21,153,68138,Kieron Morris,1924,Oldham,tpg812942,4.0,League Two,H,2021-02-20,2,2,0,0,0
2020/21,153,68138,Kieron Morris,643,Carlisle,tpg812946,4.0,League Two,A,2021-02-23,3,2,0,0,0
2020/21,153,68138,Kieron Morris,1537,Leyton Orient,tpg812960,4.0,League Two,A,2021-02-27,3,1,1,0,0
2020/21,153,68138,Kieron Morris,1824,Newport Co,tpg812978,4.0,League Two,H,2021-03-02,1,0,0,0,0
2020/21,153,68138,Kieron Morris,2393,Southend,tpg813001,4.0,League Two,A,2021-03-09,2,0,0,0,0
2020/21,153,68138,Kieron Morris,2493,Sunderland,tpg821628,70.0,Football League Trophy,A,2021-03-14,0,1,0,0,0
2020/21,153,68138,Kieron Morris,1148,Grimsby,tpg812925,4.0,League Two,A,2021-03-17,0,0,0,0,0
2020/21,153,68138,Kieron Morris,947,Exeter,tpg813026,4.0,League Two,H,2021-03-20,2,1,0,0,0
2020/21,153,68138,Kieron Morris,612,Colchester,tpg812838,4.0,League Two,A,2021-03-23,2,2,0,0,0
2020/21,153,68138,Kieron Morris,1723,Mansfield,tpg813038,4.0,League Two,H,2021-03-27,1,1,0,0,0
2020/21,153,68138,Kieron Morris,579,Cheltenham,tpg813043,4.0,League Two,A,2021-04-02,0,4,0,0,0
2020/21,153,68138,Kieron Morris,483,Cambridge U,tpg813062,4.0,League Two,H,2021-04-05,1,1,0,0,0
2020/21,153,68138,Kieron Morris,2263,Scunthorpe,tpg813072,4.0,League Two,A,2021-04-10,0,0,0,0,0
2020/21,153,68138,Kieron Morris,2737,Walsall,tpg813014,4.0,League Two,A,2021-04-13,0,1,0,0,0
2020/21,153,68138,Kieron Morris,4880,Salford,tpg813086,4.0,League Two,H,2021-04-17,0,0,0,0,0
2020/21,153,68138,Kieron Morris,234,Bradford,tpg813089,4.0,League Two,A,2021-04-20,1,0,0,0,0
2020/21,153,68138,Kieron Morris,392,Barrow,tpg813110,4.0,League Two,H,2021-04-24,1,0,0,0,0
